Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Colon RKO BTO:0001890 RKO R1	29/330	0.00886229705608539	0.0209287942758224	0	0	1.67313747204308	7.90716284231611	PANK3;GTF3C5;RPLP0;TPRG1L;HIKESHI;ACCS;RXRB;PTDSS1;EPC1;NELFB;METTL7B;ME2;EXOSC3;MAP4K5;TMEM38B;RPS10;PSPH;CDK17;RPL23A;GPN2;CBFA2T2;FBXO11;DDX39B;APEX1;TRIM14;RGL2;ATP6V0C;GART;NSMAF
Lymphoblastoid BTO:0000773 X126.126 HM46.GM12878	20/204	0.00891708759397034	0.0209287942758224	0	0	1.88365539452496	8.89045015010566	CD53;FUCA1;PABPC4;DTNBP1;CIP2A;CBFA2T2;APEH;ATAD3A;FBXO11;LSM6;OAS1;FTH1;EPC1;TLK1;RPL26;DLAT;ADSS2;ME2;UBA52;RGL2
Lymphoblastoid BTO:0000773 X127.126 HM46.GM12234	20/204	0.00891708759397034	0.0209287942758224	0	0	1.88365539452496	8.89045015010566	CD53;FUCA1;PABPC4;DTNBP1;CIP2A;CBFA2T2;APEH;ATAD3A;FBXO11;LSM6;OAS1;FTH1;EPC1;TLK1;RPL26;DLAT;ADSS2;ME2;UBA52;RGL2
Lymphoblastoid BTO:0000773 X128.126 HM46.GM12761	20/204	0.00891708759397034	0.0209287942758224	0	0	1.88365539452496	8.89045015010566	CD53;FUCA1;PABPC4;DTNBP1;CIP2A;CBFA2T2;APEH;ATAD3A;FBXO11;LSM6;OAS1;FTH1;EPC1;TLK1;RPL26;DLAT;ADSS2;ME2;UBA52;RGL2
Lymphoblastoid BTO:0000773 X129.126 HM46.GM18507	20/204	0.00891708759397034	0.0209287942758224	0	0	1.88365539452496	8.89045015010566	CD53;FUCA1;PABPC4;DTNBP1;CIP2A;CBFA2T2;APEH;ATAD3A;FBXO11;LSM6;OAS1;FTH1;EPC1;TLK1;RPL26;DLAT;ADSS2;ME2;UBA52;RGL2
Lymphoblastoid BTO:0000773 X130.126 HM46.GM18502	20/204	0.00891708759397034	0.0209287942758224	0	0	1.88365539452496	8.89045015010566	CD53;FUCA1;PABPC4;DTNBP1;CIP2A;CBFA2T2;APEH;ATAD3A;FBXO11;LSM6;OAS1;FTH1;EPC1;TLK1;RPL26;DLAT;ADSS2;ME2;UBA52;RGL2
Lymphoblastoid BTO:0000773 X131.126 HM46.GM12891	20/204	0.00891708759397034	0.0209287942758224	0	0	1.88365539452496	8.89045015010566	CD53;FUCA1;PABPC4;DTNBP1;CIP2A;CBFA2T2;APEH;ATAD3A;FBXO11;LSM6;OAS1;FTH1;EPC1;TLK1;RPL26;DLAT;ADSS2;ME2;UBA52;RGL2
Lymphoblastoid BTO:0000773 X126.126 HM70.GM12878	16/151	0.0090357523088719	0.0209914551094149	0	0	2.05166051660517	9.65627582045112	KHNYN;NCF2;FNBP1;SWAP70;ADAR;GHITM;TRAF1;ACCS;IFI30;CBFA2T2;SAFB;FBXO11;EPC1;UBXN4;RGL2;SIDT2
Lymphoblastoid BTO:0000773 X127.126 HM70.GM12751	16/151	0.0090357523088719	0.0209914551094149	0	0	2.05166051660517	9.65627582045112	KHNYN;NCF2;FNBP1;SWAP70;ADAR;GHITM;TRAF1;ACCS;IFI30;CBFA2T2;SAFB;FBXO11;EPC1;UBXN4;RGL2;SIDT2
Lymphoblastoid BTO:0000773 X129.126 HM70.GM11995	16/151	0.0090357523088719	0.0209914551094149	0	0	2.05166051660517	9.65627582045112	KHNYN;NCF2;FNBP1;SWAP70;ADAR;GHITM;TRAF1;ACCS;IFI30;CBFA2T2;SAFB;FBXO11;EPC1;UBXN4;RGL2;SIDT2
Lymphoblastoid BTO:0000773 X130.126 HM70.GM18508	16/151	0.0090357523088719	0.0209914551094149	0	0	2.05166051660517	9.65627582045112	KHNYN;NCF2;FNBP1;SWAP70;ADAR;GHITM;TRAF1;ACCS;IFI30;CBFA2T2;SAFB;FBXO11;EPC1;UBXN4;RGL2;SIDT2
Ovary OVCAR-4 BTO:0002561 P001888	36/433	0.00909814691169953	0.0210827617522377	0	0	1.5769303611674	7.41107521108073	CD81;CISD2;SPINT2;AAAS;COX5B;RNF5;ALCAM;MAN2A1;LMAN2;KHSRP;EPC1;ACAA1;MAP3K5;CMTM7;ITGA3;MMAB;GLRX5;CMC1;ACAD9;PAM16;ACOT13;CBFA2T2;FBXO11;THAP2;NR2F6;TMCO1;PDIA4;RAB10;LYRM4;NDUFAF4;ESYT2;P4HB;KDELR3;CD47;RGL2;RAB7A
Human iPS iPS DF19.11 PDB:200039 8plex protein rep1-8	41/508	0.00919144104037432	0.021204815243846	0	0	1.52815370647838	7.16625013970323	DAZAP1;RRP1;SRSF1;BRCA1;BICD1;CNDP2;CHAF1A;ERICH1;EPC1;LTA4H;CCNL2;CCT5;PELP1;TMPO;CCT4;DDX17;TLE1;FEM1B;EXOC6B;UBE4B;CBFA2T2;SUPT5H;PTGR2;FBXO11;HNRNPAB;ATP5F1D;SMARCA4;RPS26;G6PC3;DDX39B;MSH2;NASP;APEX1;TRIP6;SNRPF;ADSS2;GART;RAB5A;RGL2;CDS2;ITM2C
Breast HMT-3522 BTO:0003884 HMT-3522-S1 R1-1	29/331	0.00922049468982133	0.021204815243846	0	0	1.66750762115001	7.81448530212083	SRXN1;MAPKAP1;GOSR2;CEP164;HIKESHI;PCMT1;PSMB1;EPC1;AMZ2;LTA4H;PSPH;MCCC2;CDK17;NAA50;ANKRD28;SLC35E1;ANGEL2;RPL23A;CBFA2T2;SORBS3;FBXO11;SCAMP3;NIN;CARM1;PPIF;PABPC1;RGL2;FBP1;EIF3B
Breast MCF-7 BTO:0000093 HMT-3522-S1 R1-2	29/331	0.00922049468982133	0.021204815243846	0	0	1.66750762115001	7.81448530212083	SRXN1;MAPKAP1;GOSR2;CEP164;HIKESHI;PCMT1;PSMB1;EPC1;AMZ2;LTA4H;PSPH;MCCC2;CDK17;NAA50;ANKRD28;SLC35E1;ANGEL2;RPL23A;CBFA2T2;SORBS3;FBXO11;SCAMP3;NIN;CARM1;PPIF;PABPC1;RGL2;FBP1;EIF3B
Lung NCI-H226 BTO:0003008 P001566	35/419	0.00935208617037682	0.0214534037023971	0	0	1.58465375586854	7.40374930103603	LRPAP1;NRP1;ADPGK;GBE1;DERL2;TRAM2;TM9SF3;EEA1;ALCAM;MAN2A1;SMPD1;LMAN2;KHSRP;LONP1;EPC1;UBXN4;ACAA1;SLC25A24;PEX16;PTPN1;ITGA3;ACAD9;MICAL2;CBFA2T2;FBXO11;SUMF1;TMCO1;NIN;IVD;PPIF;TRIM14;ESYT2;CLPTM1L;P4HB;RGL2
Breast MDA-MB-435 BTO:0001567 MDAMB435 NCI60	23/247	0.00968498817846614	0.0221613889898235	0	0	1.78052460538533	8.25660988951067	INO80B;PANK3;TPM4;SEPTIN2;FOXJ2;MYO5A;HPS5;CIP2A;CDC25B;SRM;RPS26;ARHGAP31;SHQ1;ERICH1;KHSRP;SPECC1L;EPC1;BNIP2;VIM;RGL2;CCDC50;TRIM44;CDK5RAP2
Lymphoblastoid BTO:0000773 X126.126 HM65.GM12878	17/166	0.0100804508182514	0.0228941582016505	0	0	1.97541628709711	9.08129939154422	AGPAT5;GBE1;RFTN1;GTF3A;ARPC5;IFI30;CBFA2T2;FBXO11;CDKN2AIP;TIAL1;HNRNPDL;CCDC88C;EPC1;RGL2;EIF4B;SIDT2;SRSF9
Lymphoblastoid BTO:0000773 X128.126 HM65.GM18521	17/166	0.0100804508182514	0.0228941582016505	0	0	1.97541628709711	9.08129939154422	AGPAT5;GBE1;RFTN1;GTF3A;ARPC5;IFI30;CBFA2T2;FBXO11;CDKN2AIP;TIAL1;HNRNPDL;CCDC88C;EPC1;RGL2;EIF4B;SIDT2;SRSF9
Lymphoblastoid BTO:0000773 X129.126 HM65.GM19200	17/166	0.0100804508182514	0.0228941582016505	0	0	1.97541628709711	9.08129939154422	AGPAT5;GBE1;RFTN1;GTF3A;ARPC5;IFI30;CBFA2T2;FBXO11;CDKN2AIP;TIAL1;HNRNPDL;CCDC88C;EPC1;RGL2;EIF4B;SIDT2;SRSF9
Melanoma A-375 BTO:0002806 ProteaseMax withCellDebris Rep1	19/193	0.0101837625728468	0.0230714025533726	0	0	1.89157548885132	8.67658248848527	PEX16;CMTM7;KHDRBS1;RPLP0;DERL2;IRS2;GPN2;CBFA2T2;FBXO11;SCAMP3;HNRNPL;FMNL3;EPC1;UQCRFS1;CHPT1;RAC1;VIM;RGL2;CCT4
Lung HOP-62 BTO:0004080 HOP62 NCI60	15/140	0.0102100271529375	0.0230736504718613	0	0	2.07649769585253	9.51946486316168	VASP;CLIC4;SRXN1;CBFA2T2;KNSTRN;BICD1;MED29;CDC25B;HEBP1;GATAD1;EPC1;CEP76;RGL2;TRIM44;NSMAF
Hematopoietic CCRF-CEM BTO:0000736 P003197	27/305	0.0102906249357101	0.0231872989754543	0	0	1.68556524770864	7.7140264362934	HDAC4;DAZAP1;DNMT1;PXK;RNASEH2B;CD81;GDI2;UBE2D3;CXCR4;SNX3;NUDCD2;RFK;EPC1;CHAC2;TMPO;SEPTIN2;CBFA2T2;FBXO11;DCK;THAP2;POLE4;APEX1;HNRNPD;CD47;ATXN10;RGL2;RAB7A
Colon CoCM-1 PDB:200075 CoCM-1 CRC65	29/334	0.0103669791296233	0.0231872989754543	0	0	1.650839570801	7.54289996067151	VAC14;HSP90AB1;PPP1R11;PITPNA;PPP2R2A;HNRNPLL;SNX3;BAG6;PSMB1;MICALL2;EPC1;SNX9;DLAT;PSPH;CCT4;IVNS1ABP;GABARAPL1;FEM1B;CBFA2T2;PRKAB1;ZDHHC17;FBXO11;QKI;TMCO1;TMEM59;RPL26;ADSS2;RGL2;ABCG1
Ovary OVCAR-3 BTO:0000812 OVCAR3 NCI60	20/207	0.0103873004172627	0.0231872989754543	0	0	1.85313923549218	8.46360439189042	IVNS1ABP;TPRG1L;GPS2;IRS2;WDR89;SUPT5H;MED29;TTC39B;ARHGAP31;DDX39B;BRMS1L;GATAD1;EPC1;DVL3;CCNL2;RGL2;GART;UBQLN4;TRIM44;CDK5RAP2
Ovary OVCAR-8/ADR BTO:0004189 0h P003846-1	20/207	0.0103873004172627	0.0231872989754543	0	0	1.85313923549218	8.46360439189042	SERPINA1;MLKL;CCDC126;CD81;ACTN1;ARMC7;CBFA2T2;TRAM2;FBXO11;AGPAT2;EHD1;RPS26;KATNAL1;PPP2R5E;EPC1;PSMG4;EXOSC3;RGL2;ARL8B;PICALM
Ovary OVCAR-8/ADR BTO:0004189 0h P003846-2	20/207	0.0103873004172627	0.0231872989754543	0	0	1.85313923549218	8.46360439189042	SERPINA1;MLKL;CCDC126;CD81;ACTN1;ARMC7;CBFA2T2;TRAM2;FBXO11;AGPAT2;EHD1;RPS26;KATNAL1;PPP2R5E;EPC1;PSMG4;EXOSC3;RGL2;ARL8B;PICALM
Melanoma A-375 BTO:0002806 3hrs 50cm 300to1650 Rep2	16/154	0.0108114955725332	0.0240753547749337	0	0	2.00673832825285	9.08479600325057	KHDRBS1;RPLP0;DERL2;IRS2;CBFA2T2;FBXO11;RNF5;PITPNC1;FMNL3;DAP;EPC1;UQCRFS1;UHRF1BP1;VIM;KCNN4;RGL2
Lung HOP-62 BTO:0004080 P001359	32/379	0.0108524594192331	0.0241077748169338	0	0	1.60200325961424	7.2464431516785	ARHGAP11A;SRXN1;CCDC126;GOSR2;TPRG1L;AAAS;HSD17B11;BICD1;SLC2A6;EPC1;UQCRFS1;PDSS2;PDK2;CMTM7;CAMLG;SEPTIN2;ITGA3;PAM16;ARMC7;CBFA2T2;FBXO11;SIRT3;TMCO1;RAB10;G6PC3;DDX39B;PPIF;LAMTOR1;P4HB;RGL2;RAB5A;RAB7A
Colon Colo-205 BTO:0000179 P002527-2	23/250	0.0110966177226205	0.0245428226015644	0	0	1.75671121036981	7.90715905102167	HDAC4;COPB1;GDI2;CBFA2T2;UCHL3;FBXO11;SUMF1;PDIA4;TTC39B;RAB10;GCLC;IMPA2;RFK;LMAN2;EPC1;METTL7B;GALM;P4HB;RGL2;GART;ITM2B;GALK2;HTATIP2
Colon HDC-142 PDB:200095 HDC-142 CRC65	45/575	0.0111020654265565	0.0245428226015644	0	0	1.4784047214522	6.65374393889335	FAAH;TMEM41B;UXS1;ICA1;TMEM51;GPS2;PPP2R2A;COX5B;PPOX;AGPAT2;TM9SF3;CNDP2;RPTOR;RXRB;HEBP1;SAP30L;EPC1;METTL7B;ARFIP1;MLYCD;DLAT;ACAA1;PDK2;CBR4;MARK2;HTATIP2;SLC12A2;PRKAB2;ARHGEF12;MMAB;CMC1;IFRD1;IRF2BP2;CBFA2T2;SENP2;FBXO11;SIRT3;MAPK13;STK24;PEX6;GALM;LAMTOR1;PIGG;B4GALT4;PNPLA2
Renal RCC 786-O BTO:0003781 P001903	32/380	0.0112477189484119	0.0248047521736716	0	0	1.59731370269921	7.16808888893161	SCARB2;NRP1;KHDRBS1;HSP90AB1;ADPGK;GDI2;AAAS;CNDP2;KHSRP;EPC1;SNX9;EIF4B;TMPO;CCT4;SLC25A24;DDX17;CAP1;TTC13;ITGA3;MICAL2;PRKCA;CBFA2T2;ZDHHC17;FBXO11;PDIA4;CCT6A;EHD1;SHQ1;ATXN10;P4HB;FKBP4;RGL2
Lymphoblastoid BTO:0000773 X130.126 HM65.GM11993	17/168	0.0112800884239254	0.024816194532636	0	0	1.94904392385635	8.74090884802373	AGPAT5;GBE1;RFTN1;GTF3A;ARPC5;IFI30;CBFA2T2;FBXO11;CDKN2AIP;TIAL1;HNRNPDL;CCDC88C;EPC1;RGL2;EIF4B;SIDT2;SRSF9
Lymphoblastoid BTO:0000773 X126.126 HM11.GM12878	24/265	0.0115429073279354	0.025333351900012	0	0	1.72691233861389	7.70493734885035	CAB39;BRF1;WIPF1;MGST3;GBE1;UBE2D3;ARPC5;CBFA2T2;COX5B;FBXO11;CNDP2;FAM107B;SRM;EHD1;RAB10;LSM6;HNRNPDL;OAS2;ARL6IP5;NHP2;EPC1;ME2;UBXN4;RGL2
Hematopoietic CCRF-CEM BTO:0000736 P003819	28/323	0.0118611746122281	0.0257693037597132	0	0	1.64729319504174	7.30489671774401	HDAC4;DNMT1;PXK;RNASEH2B;CD81;CXCR4;CHRAC1;ZMIZ1;KHSRP;TBC1D10C;EPC1;AP4S1;RAC1;PGLS;TMPO;FOXJ2;CBFA2T2;MIF4GD;FBXO11;DCK;WDR54;ARL4C;POLE4;AEBP2;UHRF1BP1;DUS3L;RGL2;RCOR1
Lymphoblastoid BTO:0000773 X127.126 HM72.GM18523	19/196	0.0118826690940189	0.0257693037597132	0	0	1.85921698364665	8.24130337698694	RAB1A;STARD7;MGST3;GBE1;UBE2D3;CISD2;ACOT13;ARPC5;CBFA2T2;FBXO11;PSMB8;WDR11;PPIF;EPC1;RGL2;SPG11;CCDC50;TRMT61B;ARL8B
Lymphoblastoid BTO:0000773 X128.126 HM72.GM10857	19/196	0.0118826690940189	0.0257693037597132	0	0	1.85921698364665	8.24130337698694	RAB1A;STARD7;MGST3;GBE1;UBE2D3;CISD2;ACOT13;ARPC5;CBFA2T2;FBXO11;PSMB8;WDR11;PPIF;EPC1;RGL2;SPG11;CCDC50;TRMT61B;ARL8B
Lymphoblastoid BTO:0000773 X129.126 HM72.GM11995	19/196	0.0118826690940189	0.0257693037597132	0	0	1.85921698364665	8.24130337698694	RAB1A;STARD7;MGST3;GBE1;UBE2D3;CISD2;ACOT13;ARPC5;CBFA2T2;FBXO11;PSMB8;WDR11;PPIF;EPC1;RGL2;SPG11;CCDC50;TRMT61B;ARL8B
Lymphoblastoid BTO:0000773 X130.126 HM72.GM18501	19/196	0.0118826690940189	0.0257693037597132	0	0	1.85921698364665	8.24130337698694	RAB1A;STARD7;MGST3;GBE1;UBE2D3;CISD2;ACOT13;ARPC5;CBFA2T2;FBXO11;PSMB8;WDR11;PPIF;EPC1;RGL2;SPG11;CCDC50;TRMT61B;ARL8B
Lymphoblastoid BTO:0000773 X131.126 HM65.GM12044	17/169	0.0119208049323419	0.0257907462161805	0	0	1.93611799582058	8.5759767565742	AGPAT5;GBE1;RFTN1;GTF3A;ARPC5;IFI30;CBFA2T2;FBXO11;CDKN2AIP;TIAL1;HNRNPDL;CCDC88C;EPC1;RGL2;EIF4B;SIDT2;SRSF9
Colon Colo-205 BTO:0000179 P002527-1	23/252	0.0121264758535991	0.0261736937454751	0	0	1.7411822424412	7.68273006978576	HDAC4;COPB1;GDI2;CBFA2T2;UCHL3;FBXO11;SUMF1;PDIA4;TTC39B;RAB10;GCLC;IMPA2;RFK;LMAN2;EPC1;METTL7B;GALM;P4HB;RGL2;GART;ITM2B;GALK2;HTATIP2
Lymphoblastoid BTO:0000773 X126.126 HM72.GM12878	19/197	0.0124964668928802	0.026845351231058	0	0	1.84867320105188	8.10145780451242	RAB1A;STARD7;MGST3;GBE1;UBE2D3;CISD2;ACOT13;ARPC5;CBFA2T2;FBXO11;PSMB8;WDR11;PPIF;EPC1;RGL2;SPG11;CCDC50;TRMT61B;ARL8B
Lymphoblastoid BTO:0000773 X131.126 HM72.GM07357	19/197	0.0124964668928802	0.026845351231058	0	0	1.84867320105188	8.10145780451242	RAB1A;STARD7;MGST3;GBE1;UBE2D3;CISD2;ACOT13;ARPC5;CBFA2T2;FBXO11;PSMB8;WDR11;PPIF;EPC1;RGL2;SPG11;CCDC50;TRMT61B;ARL8B
Colon RKO BTO:0001890 RKO R2	37/458	0.0126821990635506	0.0271803937676566	0	0	1.52779410220257	6.6727261714681	INO80B;KHDRBS1;DAZAP1;PANK3;PDCD7;MGST3;PPP2R2A;RXRB;PTDSS1;SNRNP70;RPS18;EPC1;KDSR;EXOSC3;RPS10;PSPH;BANP;DDX17;IAH1;MAP2K2;AKTIP;GTF2H1;TRNT1;CBFA2T2;FBXO11;SORBS3;SIRT3;PRPF18;DDX39B;TRIM14;RPL26;GART;RGL2;TRMT61B;NSMAF;SLC27A4;EIF3B
Human iPS iPS DF19.7 PDB:200040 8plex protein rep1-7	40/505	0.0133355258687586	0.0285136653821467	0	0	1.49604382227632	6.45890543055131	DAZAP1;RRP1;SRSF1;BRCA1;BICD1;CNDP2;CHAF1A;ERICH1;EPC1;LTA4H;CCNL2;CCT5;PELP1;TMPO;CCT4;DDX17;TLE1;FEM1B;EXOC6B;CBFA2T2;SUPT5H;PTGR2;FBXO11;HNRNPAB;ATP5F1D;SMARCA4;RPS26;G6PC3;DDX39B;MSH2;NASP;APEX1;TRIP6;SNRPF;ADSS2;GART;RAB5A;RGL2;CDS2;ITM2C
Breast HMT-3522 BTO:0003884 HMT-3522-S1 R2-1	37/460	0.0135084396380038	0.0288159004427511	0	0	1.52040591661496	6.54449700232576	NRP1;RPLP0;HIKESHI;TM9SF3;PCMT1;RAB40C;SMPD1;TRIM47;EPC1;RAC1;PSPH;NAA50;ITGA3;ANGEL2;TNK1;AP3D1;BAZ1A;HPS5;CBFA2T2;QKI;TMCO1;MED13L;CDK8;TRIP6;PPIF;PSMG4;TRIM14;NAA35;LAMTOR1;FKBP4;GART;RGL2;ATP6V0C;ABCG1;NSMAF;EIF3B;PICALM
Embryonic stem hES H7 PDB:200036 8plex protein rep1-2	40/506	0.013739592615964	0.0292406714647438	0	0	1.49275244959106	6.4001367818327	DAZAP1;RRP1;SRSF1;BRCA1;BICD1;CNDP2;CHAF1A;ERICH1;EPC1;LTA4H;CCNL2;CCT5;PELP1;TMPO;CCT4;DDX17;TLE1;FEM1B;EXOC6B;CBFA2T2;SUPT5H;PTGR2;FBXO11;HNRNPAB;ATP5F1D;SMARCA4;RPS26;G6PC3;DDX39B;MSH2;NASP;APEX1;TRIP6;SNRPF;ADSS2;GART;RAB5A;RGL2;CDS2;ITM2C
Cervix HeLa BTO:0000567 HeLa R2	28/327	0.0138102767598931	0.0292616182709093	0	0	1.62490640443269	6.95840538247683	MGST3;DERL2;RPTOR;CLN3;RPS18;DHX34;FTH1;KHSRP;EPC1;TRIM47;TMPO;DDX17;PEX16;GABARAPL1;RBM14;TTC13;CBFA2T2;RABGGTB;FBXO11;SCAMP3;NR2F6;HNRNPL;RPL26;PABPC1;CLPTM1L;PIGG;RGL2;SRSF9
Lymphoblastoid BTO:0000773 X126.126 HM9.GM12878	23/255	0.013813535021645	0.0292616182709093	0	0	1.7183908045977	7.35833220848576	PDCD6IP;CAB39;IFRD1;CISD2;CIB1;ARPC5;CBFA2T2;COX5B;FBXO11;SLC2A6;FARS2;DDB2;CNDP2;DAP;APC;OAS3;NHP2;EPC1;STX4;TCF3;ARHGEF7;RGL2;PGM1
Colon OXCO-1 PDB:200131 OXCO-1 CRC65	32/386	0.013873298446733	0.0293201886154333	0	0	1.56973274931759	6.71498589820381	HDAC4;NRP1;UXS1;TPRG1L;IRS2;CST7;EPC1;PIEZO1;METTL7B;SNX9;KCNN4;METTL9;CDK17;GABARAPL1;IGFBP4;ITGA3;AKTIP;FANCA;AXIN1;MICAL2;CBFA2T2;FBXO11;WDR54;ARL4C;TMEM59;SNX18;G6PC3;KATNAL1;ESYT2;MTRF1L;RGL2;NSMAF
Colon Colo-205 BTO:0000179 48h P003895-1	20/213	0.0139083904961117	0.0293264677204388	0	0	1.79495298407215	7.67389605826357	HDAC4;CYB5A;TMEM41B;IGFBP4;TMEM51;TNFRSF10A;GHITM;CBFA2T2;UCHL3;FBXO11;RUNX1;TTC39B;RPS26;GCLC;EPC1;UQCRFS1;PABPC1;RPS10;RGL2;RPL17
Embryonic stem hES H1 PDB:200035 8plex protein rep1-1	40/507	0.0141535974608888	0.0297090859145706	0	0	1.48947517272029	6.34186720755386	DAZAP1;RRP1;SRSF1;BRCA1;BICD1;CNDP2;CHAF1A;ERICH1;EPC1;LTA4H;CCNL2;CCT5;PELP1;TMPO;CCT4;DDX17;TLE1;FEM1B;EXOC6B;CBFA2T2;SUPT5H;PTGR2;FBXO11;HNRNPAB;ATP5F1D;SMARCA4;RPS26;G6PC3;DDX39B;MSH2;NASP;APEX1;TRIP6;SNRPF;ADSS2;GART;RAB5A;RGL2;CDS2;ITM2C
Renal RXF-393 BTO:0004207 P001567	30/357	0.0141549314050802	0.0297090859145706	0	0	1.59247191974621	6.78025528163842	SCARB2;NRP1;COPB1;GDI2;IRS2;ASAP1;TRAM2;CNDP2;HK1;RIC8A;ALCAM;SMPD1;EPC1;PGM1;TPM4;ACTN1;MICAL2;MOGS;CBFA2T2;FBXO11;THAP2;PDIA4;OAS3;BRMS1L;ESYT2;ITGA5;RGL2;ITM2B;IL18R1;EIF3B
Mixed PDB:200045 gcpool scxfrac rep2	19/200	0.0144896168228971	0.0301801646878203	0	0	1.81774088857769	7.69690199300252	CAST;KHDRBS1;CLIC4;IGFBP4;CBFA2T2;FBXO11;GABARAP;CNDP2;CST3;NIN;FTH1;EPC1;TRIM47;RAC1;LRRFIP1;RGL2;CCT5;B4GALT4;EIF4B
Colon Colo-205 BTO:0000179 3h P003891-2	19/200	0.0144896168228971	0.0301801646878203	0	0	1.81774088857769	7.69690199300252	SLC12A2;TMEM41B;IGFBP4;MGST3;ACAD9;CBFA2T2;UCHL3;HSD17B11;TRAM2;FBXO11;GABARAP;CDC25B;TTC39B;ARL4C;GCLC;RFK;EPC1;RPS10;RGL2
Gastric HFE-145 PDB:200047 HFE-145 scxfrac rep2	19/200	0.0144896168228971	0.0301801646878203	0	0	1.81774088857769	7.69690199300252	CAST;KHDRBS1;CLIC4;IGFBP4;CBFA2T2;FBXO11;GABARAP;CNDP2;CST3;NIN;FTH1;EPC1;TRIM47;RAC1;LRRFIP1;RGL2;CCT5;B4GALT4;EIF4B
Colon Colo-205 BTO:0000179 48h P003895-2	20/214	0.014577465026418	0.0301801646878203	0	0	1.78560519282169	7.55003592848024	HDAC4;CYB5A;TMEM41B;IGFBP4;TMEM51;TNFRSF10A;GHITM;CBFA2T2;UCHL3;FBXO11;RUNX1;TTC39B;RPS26;GCLC;EPC1;UQCRFS1;PABPC1;RPS10;RGL2;RPL17
Embryonic stem hES H14 PDB:200037 8plex protein rep1-4	40/508	0.0145777137210611	0.0301801646878203	0	0	1.48621190130624	6.28409237580176	DAZAP1;RRP1;SRSF1;BRCA1;BICD1;CNDP2;CHAF1A;ERICH1;EPC1;LTA4H;CCNL2;CCT5;PELP1;TMPO;CCT4;DDX17;TLE1;FEM1B;EXOC6B;CBFA2T2;SUPT5H;PTGR2;FBXO11;HNRNPAB;ATP5F1D;SMARCA4;RPS26;G6PC3;DDX39B;MSH2;NASP;APEX1;TRIP6;SNRPF;ADSS2;GART;RAB5A;RGL2;CDS2;ITM2C
Embryonic stem hES H9 PDB:200038 8plex protein rep1-3	40/508	0.0145777137210611	0.0301801646878203	0	0	1.48621190130624	6.28409237580176	DAZAP1;RRP1;SRSF1;BRCA1;BICD1;CNDP2;CHAF1A;ERICH1;EPC1;LTA4H;CCNL2;CCT5;PELP1;TMPO;CCT4;DDX17;TLE1;FEM1B;EXOC6B;CBFA2T2;SUPT5H;PTGR2;FBXO11;HNRNPAB;ATP5F1D;SMARCA4;RPS26;G6PC3;DDX39B;MSH2;NASP;APEX1;TRIP6;SNRPF;ADSS2;GART;RAB5A;RGL2;CDS2;ITM2C
Lymphoblastoid BTO:0000773 X126.126 HM58.GM12878	15/146	0.0146378635136497	0.0302361298370184	0	0	1.9807577303268	8.36700531939617	VASP;CD53;CD300A;STARD7;TRAF1;WDR89;CBFA2T2;SAFB;FBXO11;NHP2;EPC1;UBA52;RGL2;EIF4B;IL18R1
Hematopoietic MOLT-4 BTO:0000873 MOLT4 NCI60	31/373	0.0147755336540438	0.0304516077339548	0	0	1.57358081827581	6.63230104882576	HDAC4;KHDRBS1;CXCR4;LMNB1;SCAF8;CHAF1A;RNF138;RSBN1L;EPC1;EXOSC3;CCT5;IVNS1ABP;FOXJ2;FBXO11;MED29;RUNX1;CDC25B;HNRNPL;RAD51C;SHQ1;AEBP2;RFX7;DDAH2;NUP50;HNRNPD;AGGF1;PABPC1;SNRPF;TCF3;RGL2;NSMAF
Breast MCF-7 BTO:0000093 HMT-3522-S1 R2-2	37/463	0.0148295350674481	0.0304940664787841	0	0	1.50945371192347	6.35651256339409	NRP1;RPLP0;HIKESHI;TM9SF3;PCMT1;RAB40C;SMPD1;TRIM47;EPC1;RAC1;PSPH;NAA50;ITGA3;ANGEL2;TNK1;AP3D1;BAZ1A;HPS5;CBFA2T2;QKI;TMCO1;MED13L;CDK8;TRIP6;PPIF;PSMG4;TRIM14;NAA35;LAMTOR1;FKBP4;GART;RGL2;ATP6V0C;ABCG1;NSMAF;EIF3B;PICALM
Human iPS iPS DF6.9 PDB:200042 8plex protein rep1-6	40/509	0.0150121158083441	0.0308001387258836	0	0	1.48296254576176	6.22680799790031	DAZAP1;RRP1;SRSF1;BRCA1;BICD1;CNDP2;CHAF1A;ERICH1;EPC1;LTA4H;CCNL2;CCT5;PELP1;TMPO;CCT4;DDX17;TLE1;FEM1B;EXOC6B;CBFA2T2;SUPT5H;PTGR2;FBXO11;HNRNPAB;ATP5F1D;SMARCA4;RPS26;G6PC3;DDX39B;MSH2;NASP;APEX1;TRIP6;SNRPF;ADSS2;GART;RAB5A;RGL2;CDS2;ITM2C
Melanoma LOX-IMVI BTO:0004151 LOXIMVI NCI60	23/258	0.0156824814336571	0.0315784891506415	0	0	1.69618127580553	7.04799113233923	CDK17;TXNDC9;PPP1R11;MLKL;GPN2;CBFA2T2;WDR54;MED29;RUNX1;RIC8A;NCOR2;FMNL3;AEBP2;EEF1D;TRIM14;BNIP2;MB21D2;RGL2;GART;CCT5;EIF4B;CCT4;NSMAF
