Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
CTCF SK-N-SH hg19	227/3657	0.0220545161510669	0.0426456994769445	0	0	1.17275638777848	4.47317184291312	IFITM2;MAML2;RRP1;PREP;ACCS;WDR89;CYB5D2;ALCAM;UBASH3B;LONP1;ARFIP1;CHAC2;SBDSP1;FBXO7;IER5;RPS10;PDK2;TMPO;PRKAB2;C17ORF49;PRKCE;HLA-L;NSMCE1;ARMC7;PRKAB1;MIF4GD;THAP2;BCR;TIAM1;KCNQ1;TRIM14;YME1L1;UHRF1BP1;RPL26;POM121;MYCBP2;MTMR9;AAAS;MTMR6;MRPL11;TGOLN2;FXR2;CHST11;DHX34;NTHL1;MICAL1;VTI1A;SNX9;CDK17;NAA50;VASP;PRELID1;CCZ1B;FUCA1;PLK2;CDC7;PARP14;IFFO1;MED13L;EHD1;RPS26;SLC6A6;WNK1;NDUFAF4;NAPEPLD;REL;ATM;CALM1;CDK13;RBAK;RGL2;ITM2B;CDS2;ITM2C;DENND1C;NRP1;CLIC4;RPLP0;MRPL38;TMEM51;MRPL34;ABCC10;TRAM2;SMPD2;LMBR1;RFK;UBXN4;ZIK1;DFFB;ATMIN;CAMLG;PABPC4;NSUN6;UCHL3;SUMF2;FAM210A;KAT2B;PRPF18;SLTM;RILPL1;TP53I13;CAB39;PELI2;CXCR4;NT5C;SCAF8;SERTAD1;METTL7B;MAP4K5;RELT;METTL9;CBR4;WWOX;WDR18;ELP2;GATAD2B;BYSL;NUDT22;SNX18;SLCO3A1;CAMK4;CCNYL1;ESYT2;FRA10AC1;MIDN;TOR2A;DGKD;ZFAND4;CIB2;ETS2;IPO9;TRAPPC12;MAP3K5;SH3GL1;PLEKHJ1;MYLIP;SH3GLB2;MREG;TPM1;ACOT13;UBE4B;FBXO11;CDC25B;EDAR;STIM2;SPECC1L;GEMIN4;PPIF;ELMO1;SRSF4;ANKRD40;FAM8A1;ARL8B;SLC27A4;SRSF9;METTL2B;RNASEH2B;PXK;INO80D;CUL5;YTHDC2;ITPR2;BCL2L11;MAN2A1;DVL1;BPTF;IVNS1ABP;ACBD4;NEK7;FANCA;ANKHD1;GCLC;G6PC3;PHF14;GALK2;ARHGAP11A;SLC48A1;SRXN1;ADPGK;NAGPA;BICD1;CDC73;PITPNC1;LMNB1;SPRED2;MCF2L;GATAD1;PDE4A;SPG11;SLC36A1;PLEKHG2;ITGA3;DDX58;VPS13A;AXIN1;PEX3;DDAH2;IRF1;B4GALT4;HDAC5;RAB1A;USP12;RNF6;PPOX;ERICH1;TBX21;TGS1;RSBN1L;RAB24;PDSS2;FYN;LRIG2;CNNM2;UBQLN4;SLC25A24;SLC12A2;USP25;TTC13;PTPN11;SORL1;POLE4;FMNL3;SLC25A37;PINK1;CARM1;TRMT61B;SSBP4
CTCF fibroblast of mammary gland hg19	126/1929	0.0226191138054756	0.0436340351424777	0	0	1.22669267852689	4.64788947471798	TOR2A;DGKD;IFITM2;ZFAND4;MAML2;RRP1;CIB2;GHITM;ACCS;TMEM140;ETS2;ALCAM;IPO9;UBASH3B;CHAC2;FBXO7;MAP3K5;SH3GL1;PLEKHJ1;PRKAB2;MREG;C17ORF49;PIH1D1;SWAP70;NSMCE1;ACOT13;IMP4;MOGS;ACYP2;MIF4GD;THAP2;CDC25B;EDAR;ZFYVE19;GEMIN4;PPIF;SIDT1;TRIM14;YME1L1;SRSF4;RPL26;TNIK;FAM8A1;ARL8B;SRSF9;METTL2B;INO80D;CUL5;YTHDC2;MTMR9;SLC38A10;UBR2;AAAS;MTMR6;SNX3;FXR2;DHX34;NTHL1;MICAL1;VTI1A;TNFRSF14;CCZ1B;FUCA1;IFFO1;EHD1;NDUFAF4;ZNF814;ATM;SLC35E2B;CDS2;SLC48A1;C2ORF42;SRXN1;FAF1;RPLP0;MRPL38;TMEM51;MRPL34;ABCC10;CDC73;FARS2;CASP10;RFK;MCF2L;GATAD1;PDE4A;UBXN4;SPG11;POLH;SLC36A1;ATMIN;CAMLG;PABPC4;SUMF2;SIRT3;KAT2B;PRPF18;RAB1A;CAB39;HSD17B11;PPOX;SCAF8;TBX21;RSBN1L;TRIM47;PDSS2;FYN;METTL7B;MAP4K5;UBQLN4;RELT;CBR4;CDK11A;ZNF184;SORL1;CDK11B;BYSL;TMCO1;NUDT22;SLC25A37;SNX18;PINK1;CARM1;CAMK4;LAMTOR1;FRA10AC1
CTCF endothelial cell of umbilical vein hg19	216/3469	0.0227105025875798	0.0437070049798707	0	0	1.17529937558508	4.44842327108552	IFITM3;IFITM2;TMEM41B;MAML2;RRP1;PITPNA;PREP;CISD2;GHITM;ACCS;ZDHHC2;ALCAM;UBASH3B;WDR92;ZMIZ1;LONP1;CHAC2;CCNL2;FBXO7;RPS10;PRKAB2;STARD7;C17ORF49;METTL3;NSMCE1;PRKCA;PRKAB1;MIF4GD;THAP2;BCR;TIAM1;TRIM14;YME1L1;RPL26;MTMR9;AAAS;OAZ1;MTMR6;SNX3;FXR2;DHX34;NTHL1;MICAL1;INPP5D;VTI1A;SNX9;CDK17;CCZ1B;FUCA1;SETDB2;MYO5A;PARP14;PHC3;IFFO1;WDR54;EHD1;WNK1;NDUFAF4;ZNF814;NAPEPLD;REL;PSMG4;ATM;CALM1;CDS2;ITM2C;FAF1;RPLP0;MRPL38;TMEM51;MRPL34;ABCC10;FARS2;EEA1;SMPD2;AUH;CASP10;RFK;UBXN4;CAP1;ATMIN;CAMLG;PABPC4;PTGR2;SUMF2;KAT2B;PRPF18;RILPL2;SLTM;CAB39;PELI2;TM9SF3;NT5C;SCAF8;METTL7B;MAP4K5;RELT;CBR4;CCT4;IL10RA;WDR18;DCBLD1;BYSL;SNX18;CAMK4;AGGF1;CCNYL1;ESYT2;LAMTOR1;TOR2A;ZFAND4;CIB2;ETS2;CDC14A;IPO9;TRAPPC12;EP300;MB21D2;MAP3K5;SH3GL1;PLEKHJ1;MYLIP;MAP2K2;MREG;TPM1;GTF3A;ACOT13;ACYP2;ATAD3B;GTF2F1;CDC25B;EDAR;MAPKAPK3;MSH2;STIM2;SPECC1L;GEMIN4;PPIF;ELMO1;SRSF4;FAM8A1;ARL8B;NSMAF;SRSF9;METTL2B;INO80D;CUL5;YTHDC2;UBR2;TNFRSF14;BPTF;IVNS1ABP;UBE2I;ACBD4;TNFRSF10A;HPS5;TNFRSF10D;G6PC3;JMY;MYD88;GALK2;SLC35E2B;ARHGAP11A;SLC48A1;SRXN1;ADPGK;CDC73;LMNB1;HEBP1;MCF2L;GATAD1;PDE4A;SPG11;POLH;SLC36A1;PLEKHG2;TTC32;DDX58;VPS13A;HAUS4;AXIN1;DCK;DDAH2;TRAPPC6B;IRF1;PEX6;MTRF1L;AGPAT5;RAB1A;TRIM52;RNF6;HSD17B11;PPOX;TBX21;TGS1;RSBN1L;RAB24;PDSS2;FYN;LRIG2;UBQLN4;TRIM44;SLC12A2;RWDD1;PTPN1;USP25;TTC13;DONSON;RPL23A;SORL1;TTC39B;RAB10;SLC25A37;PINK1;CARM1;SSBP4
ZC3H11A CH12.LX mm9	96/1429	0.023176765377179	0.0444993895241837	0	0	1.26009988552915	4.74377832263369	SCARB2;IFITM3;MIDN;ANKRD37;TOR2A;UPK2;CD81;DOCK8;MRPL38;IRS2;PPP2R2A;APEH;GIMAP8;PITPNC1;BEST1;HK1;SPRED2;SMCHD1;ALCAM;SART3;GATAD1;RAC1;MAP3K5;ABCC4;PLEKHG2;ITGA3;IGFBP4;IFNGR2;ARRDC2;TPM1;CMC1;TFEB;IMP4;ARMC7;TYK2;TRNT1;MFSD11;ZDHHC17;MED29;RUNX2;RUNX1;BCR;FAM222A;MAPKAPK3;DDAH2;ORAI3;EHBP1L1;NHP2;ELMO1;ANKRD40;LTB;GART;SOS2;RNF166;VGLL4;ARL8B;SRSF9;POM121;GTF3C5;SFSWAP;LTBP4;CXCR4;NT5C;BCL2L11;AMZ2;CNNM2;MAP4K5;GBP2;PTPN1;ACBD4;BRF1;GADD45B;FUCA1;PLK2;WDR18;TMEM176A;MYO5A;KLF4;TMCO1;FAM220A;FMNL3;MLLT10;SLC25A37;SNX18;POLA2;GCLC;SON;STK24;WNK1;NDUFAF4;CCDC88C;NAPEPLD;HNRNPD;TRIP10;EIF4G2;SSBP4
CTCF retinal pigment epithelial cell hg19	151/2356	0.0237389837425257	0.0447860926414502	0	0	1.20472678006925	4.50644520522845	TOR2A;DGKD;IFITM2;ZFAND4;MAML2;RRP1;CIB2;GHITM;ACCS;ETS2;ALCAM;IPO9;UBASH3B;EP300;CHAC2;CCNL2;MB21D2;FBXO7;MAP3K5;SH3GL1;PLEKHJ1;PRKAB2;MREG;C17ORF49;CD300A;PIH1D1;SWAP70;TPM1;NSMCE1;ACOT13;IMP4;MOGS;PRKCA;ACYP2;MFSD11;GTF2F1;PRKAB1;MIF4GD;THAP2;CDC25B;EDAR;TIAM1;STIM2;GEMIN4;PPIF;TRIM14;YME1L1;SRSF4;RPL26;FAM8A1;ARL8B;SRSF9;METTL2B;PXK;INO80D;CUL5;YTHDC2;MTMR9;ITPR2;UBR2;AAAS;MTMR6;CDKN2AIP;FXR2;CHST11;DHX34;NTHL1;MAN2A1;MICAL1;VTI1A;BPTF;IVNS1ABP;CDK17;CCZ1B;FUCA1;MYO5A;TNFRSF10A;CNOT10;MTHFS;IFFO1;EHD1;RPS26;CDK8;NDUFAF4;ZNF814;ATM;CDS2;ITM2C;SLC48A1;SRXN1;FAF1;RPLP0;MRPL38;TMEM51;MRPL34;ABCC10;CDC73;FARS2;SMPD2;NUDCD2;CASP10;RFK;GATAD1;PDE4A;UBXN4;SPG11;POLH;SLC36A1;DFFB;ATMIN;CAMLG;PABPC4;VPS13A;AXIN1;TRAF1;SUMF2;SIRT3;KAT2B;PRPF18;NUP50;RAB1A;CAB39;PELI2;RNF6;HSD17B11;PPOX;SRM;SCAF8;TBX21;RSBN1L;RAB24;PDSS2;FYN;METTL7B;MAP4K5;UBQLN4;RELT;CBR4;SLC12A2;CYB5A;SORL1;BYSL;TMCO1;NUDT22;SLC25A37;SNX18;PINK1;CARM1;LAMTOR1;FRA10AC1;SSBP4
CTCF kidney hg19	130/2000	0.023765169257044	0.0447860926414502	0	0	1.22051932300568	4.56417380729423	MIDN;IFITM2;PITPNA;PREP;CIB2;SAT2;ACCS;ZMIZ1;LONP1;CHAC2;SBDSP1;FBXO7;MYLIP;MREG;IGFBP4;NSMCE1;SSU72;RFX3;THAP2;PDIA4;THAP6;KCNQ1;SPECC1L;NHP2;YME1L1;UHRF1BP1;SNRPF;UBA52;INO80D;TXNDC9;CUL2;CLEC16A;MTMR9;AAAS;OAZ1;SPATA6;MTMR6;DHX33;NTHL1;MICAL1;DPH3;DVL2;SLC38A6;ZNF821;NR2C2AP;CDK17;VASP;PRELID1;CCZ1B;TNFSF13;EXOC6B;IFT122;CDC7;SUPT5H;PHC3;QKI;GGCT;EHD1;GCLC;G6PC3;WNK1;NDUFAF4;ZNF814;AVL9;NIT1;GALK2;KDM5A;HSP90AB1;ADPGK;RPLP0;MRPL38;TMEM51;MRPL34;ABCC10;CDC73;SPRED2;NUDCD2;UQCRFS1;BBS7;LRRC47;SUN2;PDCD6IP;DDX58;AXIN1;IQCE;NSUN6;FOS;SUMF2;RBL2;FAM210A;KAT2B;EEF1D;PEX3;IRF1;PIGG;BDP1;RNF166;TRIM52;PLAG1;PELI2;RCHY1;PPOX;NAPG;SCAF8;ERICH1;RSBN1L;RAB24;PDSS2;FYN;MAP4K5;E2F6;RELT;RPL17;METTL9;CBR4;ZNF286A;TTC13;ZNF184;WDR18;TMED7-TICAM2;RRP1B;KLF4;NUDT22;POLE4;ETAA1;CCDC9;AGGF1;CCNYL1;GALM;FRA10AC1
RELA GM19099 hg19	130/2000	0.023765169257044	0.0447860926414502	0	0	1.22051932300568	4.56417380729423	TMEM41B;ACCS;IFI30;TMEM140;TIAL1;ALCAM;IPO9;TRAPPC12;PIP4K2A;ARFIP1;CHAC2;ACAA1;PSPH;CAST;MCCC2;CMC1;METTL3;NSMCE1;SSU72;MOGS;LAX1;HLA-E;PDIA4;SPECC1L;ANKRA2;CCDC82;INO80B;METTL2B;INO80D;TNKS;CUL2;MTMR9;AAAS;OAZ1;OSGEP;SNX3;BCL2L11;DHX34;NTHL1;NUP85;PMVK;DPH3;VTI1A;TNFRSF17;AMZ2;TNFRSF14;VASP;NEK9;TIA1;RABGAP1L;BTN2A2;MLKL;SETDB2;HPS5;SUPT5H;WDR54;GGCT;ARHGAP31;NASP;NDUFAF4;CALM1;RGL2;MYD88;GALK2;CDS2;CIITA;BTG1;OGG1;FAF1;RPLP0;MRPL38;ADAR;AATF;RPTOR;SART3;RFK;GATAD1;PDE4A;DLAT;UBXN4;POLH;RBM14;PRORSD1P;MIOS;GPX4;CAMLG;DDX58;IFNGR2;ACAD9;NSUN6;C1ORF43;RABGGTB;SENP2;APBB1IP;FAM210A;PRPF18;PABPC1;PIGG;ATP6V0C;CHMP7;VAC14;GTF3C5;HSD17B11;CLN3;GNA15;SERTAD1;RAB40C;LMAN2;ZNF227;EXOSC3;DCAF11;RPL17;CCT4;ZNF184;MMAB;WDR18;TMED7-TICAM2;RPL23A;GTF2H1;PTPN11;HNRNPAB;BYSL;TMCO1;NUDT22;LYRM4;APC;APEX1;BRMS1L;CAMK4;FRA10AC1
POLR2A brain mm9	130/2000	0.023765169257044	0.0447860926414502	0	0	1.22051932300568	4.56417380729423	SCARB2;ZFAND4;GPR68;UXS1;PITPNA;PREP;SAT2;ZDHHC8;ACCS;CNST;WDR92;RPS18;RASSF5;KHSRP;TRAPPC12;ARFIP1;IER5;RNF111;SH3GLB2;TPM4;IGFBP4;DDX11;TPM1;IFRD1;LEMD2;OXA1L;MSH2;TMX2;NHP2;FKBP4;ARL8A;RABL6;SLC27A4;INO80D;TNKS;MYCBP2;ITPR1;UBR4;LTBP4;AK3;OAZ1;TGOLN2;FXR2;DHX33;DVL2;PRELID1;GADD45B;SLC35E1;NEK7;SETDB2;MYO5A;SLC16A10;LRRC63;ZZEF1;EHD1;POLA2;WNK1;PHF14;MPHOSPH10;PSMG1;STRN;CALM1;LSM14B;RBAK;ITM2B;CDS2;ARHGAP11A;CLIC4;HSP90AB1;CCDC126;CEP164;GDI2;FARS2;SMPD2;ARL5B;CHAF1A;SART3;ABHD16A;SNRNP70;DDI2;ME2;LRRFIP1;POLH;DLGAP4;HTATIP2;ZIK1;PARP6;BRD1;PLEKHG2;VPS13A;FOS;SAFB;SENP3;NCOR2;PRPF18;ITGA5;PABPC1;PPP1R12C;SOS2;ATP6V0C;RNF166;ZDHHC20;TM2D1;PRCC;USP12;CXCR4;RNF6;NAPG;CST3;SCAF8;TGS1;RSBN1L;SAP30L;EXOSC3;TRIM44;SLC12A2;SPAG9;LIMK1;DONSON;AP3D1;SORL1;POLE4;RAB10;TSPAN15;SNX18;RAD50;APC;ATXN10;VIM;TAF3
SIRT6 H1-hESC hg19	130/2000	0.023765169257044	0.0447860926414502	0	0	1.22051932300568	4.56417380729423	SCARB2;ANKRD37;FAAH;TMEM41B;ZFAND4;MAML2;DCAF8;WDR89;ETS2;DCAF6;TIAL1;TCL1B;LONP1;ARFIP1;AZI2;IER5;MCCC2;TOR3A;ZNF561;PIH1D1;ANGEL2;CMC1;ACOT13;IMP4;SCAMP3;PDIA4;THAP6;SHQ1;TMX2;SPECC1L;YME1L1;ANKRA2;CCDC82;NSMAF;SLC27A4;INO80B;METTL2B;DNMT1;TNKS;YTHDC2;ITPR1;UBR4;MTMR9;UBR2;OSGEP;NTHL1;NUP85;SLC38A6;AMZ2;IVNS1ABP;NEK9;CDK19;CCDC12;SLC35E1;TRAPPC8;PHC3;TNFRSF10D;SMARCA4;GGCT;RPS26;IRAK1BP1;NAPEPLD;REL;ATM;AVL9;NIT1;CDK13;RAB5A;GALK2;EIF4G2;WRAP53;ITM2C;CEP57;C2ORF42;GBE1;PTPN23;MRPL34;CDC73;PPCDC;NUDCD2;DLAT;PGM1;LRRC47;SLC36A1;BRD1;PRORSD1P;PDCD6IP;TTC32;CAMLG;DDX58;VPS13A;C1ORF43;TIMM21;PTGR2;DCK;SUMF2;SUMF1;PRPF18;SLTM;ST20-MTHFS;BDP1;MTRF1L;SOS2;TM2D1;GOSR2;RCHY1;NT5C;TBRG1;SCAF8;TDG;GCNT2;STX4;ZNF227;ZNF622;CCT4;RWDD1;CMTM3;ZNF184;TMED7-TICAM2;GTF2H1;BYSL;TTC39B;RAB10;RAD50;NFIA;CCDC9;APEX1;AGGF1;STUB1;TAF3
NELFE CH12.LX mm9	130/2000	0.023765169257044	0.0447860926414502	0	0	1.22051932300568	4.56417380729423	PI4K2B;FAAH;DCLRE1C;PDCD7;RTCA;PITPNA;DCAF8;CAAP1;CIB1;ACCS;WDR89;CDC14A;ZDHHC4;FAM107B;CNST;IPO9;WDR92;KHSRP;SNIP1;CHAC2;IER5;RPS10;VPS39;MYLIP;CMC1;NSMCE1;DLEC1;ATAD3A;LAX1;LEMD2;MIF4GD;MPEG1;PDIA4;THAP6;MAPKAPK3;KATNAL1;ORAI3;EHBP1L1;PPIF;KDELR3;SLC27A4;LRPAP1;ANKRD16;YTHDC2;ITPR1;CLEC16A;SLC38A10;CREBL2;AAAS;MTMR6;CDKN2AIP;SNX3;DHX33;NTHL1;INPP5D;NUP88;CCDC32;SLC15A4;MARK2;NAA50;SLC16A10;TBCB;GPN2;WDR54;POLA2;DAP;G6PC3;ACER3;NDUFAF2;UNC119;NIT1;RAB5A;ITM2C;SLC48A1;OGG1;SLC2A6;PITPNC1;PPCDC;FARS2;SMPD2;SMPD1;RFK;MFSD1;UBXN4;PGM1;PARP6;ATMIN;DDX58;FOS;PTGR2;SUMF1;PRPF18;RAD51C;SLTM;RILPL1;EEF1D;PEX3;PEX6;VGLL4;UHRF2;CAB39;ZDHHC20;TM2D1;GOSR2;USP12;NAPG;SRM;TGS1;RSBN1L;PSMB1;PDSS2;LRIG2;CD72;MMAB;SMOX;WDR18;AP3D1;TTC39C;PSMB8;WDR11;POLE4;RAB10;FMNL3;SLC25A37;SNX18;RAD50;BRMS1L;MFAP3;SMAP2;PNPLA2
CTCF GM10248 hg19	130/2000	0.023765169257044	0.0447860926414502	0	0	1.22051932300568	4.56417380729423	TOR2A;DGKD;IFITM2;RRP1;PREP;CIB2;ACCS;SMCHD1;ALCAM;IPO9;COTL1;EP300;FBXO7;MAP3K5;PLEKHJ1;MREG;STARD7;PRKCE;SSU72;ACOT13;IMP4;MOGS;MFSD11;GTF2F1;MIF4GD;DEXI;THAP2;CDC25B;EDAR;TIAM1;KCNQ1;GEMIN4;PPIF;ELMO1;TRIM14;YME1L1;SRSF4;UHRF1BP1;KCTD17;FAM8A1;ANKRD36B;ARL8B;SRSF9;METTL2B;PXK;INO80D;MTMR9;AK3;AAAS;MTMR6;MRPL11;NTHL1;MAN2A1;MICAL1;VTI1A;TNFRSF14;CDK17;VASP;CCZ1B;FUCA1;FANCA;TNFRSF10A;PHC3;IFFO1;EHD1;WNK1;NDUFAF4;ZNF814;CCDC88C;JMY;CDS2;ITM2C;SLC48A1;C2ORF42;MAST3;MRPL38;TMEM51;MRPL34;ABCC10;CDC73;EEA1;HEBP1;SMPD2;SPRED2;GATAD1;PDE4A;SPG11;POLH;SLC36A1;DFFB;ATMIN;CAMLG;PABPC4;AXIN1;NSUN6;TRAF1;APBB1IP;FAM210A;KAT2B;PRPF18;IRF1;PIGG;RAB1A;TRIM52;SELPLG;CAB39;SCAF8;ERICH1;TBX21;RSBN1L;RAB24;PDSS2;FYN;METTL7B;EXOSC3;MAP4K5;RELT;CBR4;USP25;TTC13;SORL1;TTC39B;NUDT22;SLC25A37;PINK1;CARM1;CAMK4;ESYT2;FRA10AC1;SSBP4
CTCF olfactory bulb mm9	130/2000	0.023765169257044	0.0447860926414502	0	0	1.22051932300568	4.56417380729423	SCARB2;TOR2A;RTCA;RRP1;PREP;ACCS;GIMAP8;ALCAM;IPO9;AZI2;FBXO7;MAP3K5;SH3GL1;SH3GLB2;MREG;FNBP1;PRKCE;SWAP70;NSMCE1;ACYP2;PRKAB1;MIF4GD;RUNX2;CDC25B;EDAR;KATNAL1;ORAI3;GEMIN4;PPIF;ELMO1;RIN3;RPL26;ABCG1;ARL8B;POM121;CUL5;TNKS;YTHDC2;AK3;ITPR2;AAAS;MTMR6;MRPL11;BCL2L11;FXR2;DHX33;DHX34;DVL1;VTI1A;AMZ2;SNX9;CEP76;CDK17;UBE2I;SLC37A1;FUCA1;FANCA;IRF2BP2;IFT122;SLC16A10;IFFO1;MED13L;FAM220A;GGCT;EHD1;RPS26;ARHGAP31;NDUFAF4;HNRNPD;RGL2;WRAP53;CDS2;SLC48A1;CLIC4;RNPEPL1;SRXN1;CCDC126;FAF1;RPLP0;INTS10;MRPL38;DDX41;MRPL34;CDC73;SPRED2;SLC36A1;CNOT6L;ARHGEF12;PLEKHG2;ATMIN;MIOS;MMD;PABPC4;HAUS4;TFEB;UCHL3;SENP3;FAM222A;PRPF18;AEBP2;B4GALT4;GTF2A2;CAB39;SFSWAP;ASAP1;FAM214A;NT5C;SCAF8;LRIG2;PCNT;MAP4K5;UBQLN4;RELT;SLC12A2;CMTM3;WDR18;LIMK1;SORL1;BYSL;FMNL3;TMEM59;SLC25A37;ETAA1;SNX18;PINK1;NIN;BRMS1L;CARM1;SMAP2;FRA10AC1
NR3C1 HepG2 hg19	19/211	0.0240054577300653	0.0451346855016896	0	0	1.71259250693802	6.38706934550464	WWOX;TLE1;CAMLG;ADPGK;USP3;METTL3;INTS10;SSU72;GHITM;LEMD2;ASXL1;DPH3;KDSR;E2F6;RNF166;TRMT61B;CDK5RAP2;BANP;RAB7A
USF1 H1-hESC hg19	163/2563	0.024427440020253	0.0458225081759229	0	0	1.1959711846318	4.43950266829576	SCARB2;PI4K2B;ANKRD37;PANK3;ZFAND4;RRP1;CISD2;IRS2;ACCS;IFI30;CNDP2;ALCAM;LONP1;SNIP1;IER5;SH3GL1;MCCC2;TOR3A;ACTN1;SWAP70;ARRDC2;GTF3A;ACOT13;UBE4B;SCAMP3;CDC25B;WDR77;HLA-E;RUNX1;PDIA4;ACAP2;THAP6;ORAI3;CHMP4A;SNRPF;ANKRA2;UBA52;ARL8B;KHDRBS1;YTHDC2;FBF1;TPRG1L;ITPR1;SDR39U1;CREBL2;OSGEP;SNX3;DHX33;DHX34;NTHL1;BLOC1S3;DVL2;NUP88;SLC15A4;MARK2;BPTF;IVNS1ABP;PRELID1;GADD45B;XRCC3;MICAL2;TRAPPC8;TBCB;ARPC5;HPS5;FBXO33;PHC3;G6PC3;NDUFAF4;CDC16;TRIP6;JMY;HNRNPD;PSMG1;AVL9;RAB5A;C2ORF42;CLIC4;DAZAP1;CCDC126;MAST3;FAF1;ICA1;SRP54;ADAR;PTPN23;MRPL34;AATF;NAGPA;HERPUD1;ARL5B;CHAF1A;SMPD1;GATAD1;FLVCR2;UQCRFS1;MFSD1;PDE4A;SPG11;PELP1;UPF2;SLC36A1;CAP1;CD53;GPX1;PDCD6IP;CAMLG;SLC2A13;ACAD9;TBC1D8;C1ORF43;ARAP1;SENP2;ZDHHC17;DCK;DDB2;SUMF1;RPUSD4;FAM210A;PEX3;NUP50;ATP6V0C;MAPRE2;RNF166;VGLL4;RAB7A;HDAC5;VAC14;UHRF2;GPS2;RCHY1;PPOX;SRM;NT5C;CLN3;TDG;RAB24;BNIP2;CNNM2;EXOSC3;DCAF11;EIF4B;ZNF286A;CMTM7;WDR18;TMED7-TICAM2;AP3D1;ELP3;GTF2H1;RRP1B;SORL1;TMEM59;PINK1;RAD50;NFIA;CCDC9;CAPN10;APEX1;TTC3;CCNYL1;LAMTOR1;FRA10AC1;EIF3B
SREBF2 GM12878 hg19	32/405	0.0255918179717867	0.0478966134517844	0	0	1.48824692994347	5.4551432099298	ZNF276;IDI1;C2ORF42;PANK3;GPS2;CYB5D2;RIC8A;NTHL1;PPP2R5E;GATAD1;SNIP1;STX4;LTA4H;RAC1;EXOSC3;CCT5;PLEKHJ1;ZNF286A;LRRC47;TIA1;PLEKHG2;UBE2I;MMAB;GLRX5;TBCB;TYK2;ZZEF1;GGCT;YME1L1;PIGG;CHMP7;SLC35E2B
CTCF fibroblast of foreskin  hg19	145/2261	0.0259986185130313	0.0485466194659806	0	0	1.20432704203327	4.3954467084827	MIDN;TOR2A;ZFAND4;MAML2;RRP1;CIB2;PPP2R2A;GHITM;ACCS;WDR89;ETS2;ALCAM;IPO9;TRAPPC12;CHAC2;CCNL2;FBXO7;PDK2;MAP3K5;SH3GL1;PLEKHJ1;MYLIP;SH3GLB2;PRKAB2;MREG;STARD7;IGFBP4;C17ORF49;SWAP70;ACOT13;MOGS;UBE4B;ACYP2;PRKAB1;MIF4GD;THAP2;CDC25B;BCR;EDAR;MAPKAPK3;STIM2;GEMIN4;PPIF;ELMO1;TRIM14;YME1L1;SRSF4;CHMP4A;RPL26;TNIK;FAM8A1;ARL8B;SRSF9;METTL2B;INO80D;CUL5;YTHDC2;MTMR9;SLC38A10;UBR2;AAAS;MTMR6;MRPL11;FXR2;CHST11;DHX34;NTHL1;MICAL1;PMVK;BLOC1S3;VTI1A;BPTF;IVNS1ABP;CDK17;PRELID1;FUCA1;PLK2;SETDB2;IFFO1;EHD1;RPS26;SLC6A6;NDUFAF4;ZNF814;ATM;SLC35E2B;CDS2;ITM2C;DENND1C;SLC48A1;SRXN1;FAF1;RPLP0;MRPL38;TMEM51;MRPL34;ABCC10;TRAM2;CDC73;SMPD2;LMBR1;CASP10;MCF2L;GATAD1;FLVCR2;PDE4A;UBXN4;SPG11;SLC36A1;PLEKHG2;ATMIN;CAMLG;DDX58;PABPC4;KAT2B;PRPF18;GFOD1;RILPL1;RAB1A;CAB39;NT5C;SCAF8;TBX21;RSBN1L;RAB24;PDSS2;METTL7B;LRIG2;MAP4K5;UBQLN4;RELT;CBR4;SLC12A2;TTC13;SORL1;BYSL;TMCO1;NUDT22;FMNL3;SLC25A37;SNX18;PINK1;CARM1;LAMTOR1;FRA10AC1
